SIRUTA,F1,F2,F3,F4,F5
152332,-0.05,-0.17,0.04,-0.04,-0.01
152350,-0.06,-0.16,-0.07,-0.04,0.01
152412,-0.06,-0.2,-0.03,0.0,-0.05
152467,-0.06,-0.16,-0.06,-0.04,0.04
152500,-0.06,-0.16,-0.02,-0.01,-0.01
152528,-0.06,-0.16,-0.04,-0.01,0.02
152564,-0.07,-0.19,0.04,0.11,-0.01
152582,-0.06,-0.23,-0.21,-0.03,-0.01
152617,-0.06,-0.2,-0.08,-0.05,0.02
152662,-0.06,-0.19,-0.03,-0.01,-0.06
152724,-0.06,-0.16,-0.04,-0.01,0.04
152760,-0.08,-0.15,0.06,-0.11,-0.23
152797,-0.06,-0.15,-0.04,-0.01,0.03
152868,-0.06,-0.15,-0.02,-0.01,0.05
152902,-0.04,-0.07,-0.11,-0.23,0.07
152948,-0.07,-0.19,-0.03,0.04,0.0
152993,-0.06,-0.18,-0.02,0.01,-0.01
153026,-0.06,-0.21,-0.1,-0.02,-0.05
153062,-0.07,-0.05,0.08,0.15,0.01
153106,-0.04,-0.31,-0.36,-0.04,-0.37
153124,-0.07,-0.19,-0.03,0.01,0.02
153151,-0.06,-0.2,-0.05,0.01,-0.09
153204,-0.06,-0.17,-0.04,-0.01,0.01
153240,-0.05,-0.15,-0.03,0.01,0.02
153277,-0.05,0.01,0.05,-0.08,0.28
153295,-0.06,-0.16,-0.04,-0.02,0.02
153339,-0.06,-0.11,-0.05,-0.08,0.02
153384,-0.05,-0.12,0.02,0.0,0.15
153400,-0.06,-0.16,-0.04,0.0,0.0
153437,-0.06,-0.16,-0.04,-0.01,0.03
153473,-0.04,-0.08,-0.14,-0.16,0.14
153507,-0.06,-0.12,0.01,0.04,0.09
153543,-0.06,-0.07,0.18,-0.02,0.22
153561,-0.04,-0.01,-0.19,0.03,0.32
153589,-0.06,-0.21,-0.02,0.03,-0.03
153605,-0.04,-0.04,0.04,-0.31,-0.12
153623,-0.06,-0.18,-0.08,-0.03,0.01
153696,-0.05,-0.14,-0.04,-0.01,-0.01
153776,-0.06,-0.12,-0.1,-0.11,0.05
153829,-0.07,-0.19,0.02,0.14,-0.08
153865,-0.06,-0.18,-0.04,0.02,0.0
153909,-0.06,-0.16,-0.04,-0.01,0.03
153936,-0.06,-0.17,-0.05,-0.01,0.03
153972,-0.06,-0.16,-0.04,-0.01,0.03
154013,-0.06,-0.16,0.0,0.11,-0.02
154068,-0.06,-0.17,-0.05,-0.03,0.02
154139,-0.06,-0.16,-0.04,-0.01,0.04
154166,-0.06,-0.17,-0.05,-0.02,0.02
154184,-0.06,-0.17,-0.04,-0.03,-0.0
154228,-0.06,-0.16,0.0,-0.03,-0.09
154282,-0.06,-0.16,-0.04,-0.01,0.03
154308,-0.06,-0.16,-0.04,-0.02,0.01
154344,-0.06,-0.16,-0.04,-0.02,0.03
154380,-0.06,-0.13,-0.07,-0.02,0.07
154415,-0.06,-0.13,-0.08,-0.09,0.03
154460,-0.02,0.01,-0.17,-0.44,0.09
154497,-0.05,-0.16,-0.12,-0.11,0.05
154521,-0.05,-0.15,-0.08,-0.02,0.07
154585,-0.06,-0.14,-0.13,-0.04,0.03
154665,-0.06,-0.15,-0.03,-0.01,0.03
154709,-0.04,0.0,-0.3,-0.15,0.51
154736,-0.06,-0.16,-0.04,-0.01,0.03
154754,-0.05,-0.15,-0.03,0.0,0.02
154790,-0.04,-0.13,-0.02,0.04,-0.04
154834,-0.08,-0.15,-0.1,0.22,0.13
154852,-0.04,-0.12,-0.04,-0.07,0.16
154914,-0.05,-0.15,-0.09,-0.07,0.06
154932,-0.06,-0.16,-0.01,0.03,0.03
154978,-0.06,-0.16,-0.04,-0.01,0.03
154996,-0.06,-0.18,-0.04,0.0,-0.08
155083,-0.06,-0.16,-0.04,-0.01,0.03
155092,-0.05,-0.15,-0.05,-0.0,-0.02
155109,0.01,0.08,-0.19,-0.41,0.39
155118,-0.05,-0.14,0.02,0.18,-0.04
155127,-0.06,-0.18,-0.06,-0.01,0.0
155136,-0.06,-0.17,-0.04,-0.02,0.02
155145,-0.06,-0.16,-0.1,-0.05,0.06
155154,-0.06,-0.16,-0.04,-0.01,0.03
155243,5.12,19.58,-3.01,-16.39,6.92
155261,0.67,2.88,1.08,-2.42,1.21
155289,-0.12,-0.77,0.65,2.28,-0.61
155314,0.27,-0.04,1.28,1.73,-1.4
155350,0.67,2.35,0.32,0.03,1.52
155403,0.01,0.08,-0.19,-1.12,0.4
155458,-0.06,0.15,0.13,0.2,-0.2
155494,-0.04,-1.25,-0.21,1.83,-0.72
155528,0.29,1.02,-1.0,-1.43,-0.65
155546,-0.06,-0.15,-0.03,-0.01,0.02
155591,-0.06,-0.15,-0.03,-0.01,0.01
155662,-0.06,-0.16,-0.04,-0.0,0.02
155724,-0.05,-0.12,0.0,0.06,-0.01
155760,-0.34,-1.0,1.07,0.74,-2.02
155797,-0.04,-0.14,0.03,0.08,0.09
155840,-0.06,-0.13,-0.03,-0.04,0.04
155911,-0.14,-0.0,0.4,0.29,-0.93
155957,-0.05,-0.14,-0.02,0.06,0.0
156035,-0.05,-0.12,0.04,-0.06,-0.04
156106,-0.02,-0.13,0.02,-0.14,0.06
156151,-0.06,-0.15,-0.03,-0.02,0.02
156213,-0.04,-0.19,-0.1,-0.09,0.09
156259,-0.03,-0.08,-0.11,-0.11,0.14
156277,-0.06,-0.18,-0.07,-0.03,-0.06
156311,-0.08,-0.22,-0.01,0.03,-0.17
156357,-0.04,0.02,-0.11,-0.07,0.12
156437,-0.06,-0.15,-0.04,-0.01,-0.01
156473,-0.05,-0.14,0.02,0.04,0.04
156534,-0.07,-0.21,-0.08,0.02,-0.05
156589,-0.06,-0.06,-0.06,-0.14,0.03
156623,-0.06,-0.15,-0.04,-0.05,0.02
156669,-0.04,-0.14,-0.1,-0.06,-0.02
156712,-0.08,-0.23,0.21,0.29,-0.11
156767,-0.07,-0.16,0.1,0.01,0.05
156801,0.08,-0.03,-0.16,-1.26,-0.01
156927,-0.06,-0.14,0.0,-0.0,-0.03
157004,-0.06,-0.18,0.02,0.08,-0.02
157031,-0.05,-0.15,-0.0,0.0,-0.06
157086,-0.09,-0.12,0.16,0.8,-0.21
157193,-0.05,-0.19,-0.04,-0.03,-0.05
157246,-0.13,-0.22,-0.03,2.07,0.38
157273,-0.06,-0.18,-0.04,0.0,0.02
157317,-0.05,-0.14,-0.0,-0.03,0.05
157362,-0.04,-0.15,0.05,0.13,-0.01
157424,0.0,0.1,-0.34,-0.51,0.54
157451,-0.13,-0.37,-0.18,-0.13,-0.12
157497,-0.06,-0.18,-0.05,-0.37,-0.44
157530,-0.04,-0.06,0.06,-0.06,0.07
157585,-0.03,-0.11,-0.12,-0.29,0.18
157683,-0.06,-0.18,0.01,0.07,-0.0
157736,-0.05,-0.06,-0.13,0.03,0.21
157781,-0.06,-0.15,-0.02,-0.0,0.02
157834,0.37,1.87,-0.62,-0.09,2.38
157898,0.01,-0.4,0.04,0.63,-0.06
157923,-0.06,-0.18,-0.19,-0.11,-0.05
157969,-0.06,-0.16,-0.04,-0.01,0.03
158010,-0.02,-0.12,-0.77,-0.87,-0.53
158065,-0.05,-0.36,-0.15,-0.01,0.1
158109,-0.07,0.01,-0.19,0.02,0.21
158136,-0.06,-0.16,-0.05,-0.02,0.03
158181,0.05,-0.02,-0.06,-0.22,0.34
158243,-0.05,-0.04,-0.07,-0.05,0.09
158314,-0.0,0.12,0.33,-0.12,-0.26
158396,-0.11,-1.15,-0.18,0.76,-1.4
158449,-0.06,-0.06,0.01,0.05,0.03
158528,-0.04,-0.06,-0.18,-0.35,0.27
158564,0.06,1.26,0.26,-0.49,-0.71
158608,-0.06,-0.16,-0.04,-0.01,0.02
158653,0.15,0.45,0.9,-0.5,0.12
158699,0.06,-0.21,0.02,0.11,-0.07
158733,-0.06,-0.15,-0.04,-0.03,0.04
158779,-0.1,-0.43,0.45,0.31,-0.11
158804,-0.03,-0.02,-0.05,-0.05,0.35
158859,-0.06,-0.1,-0.01,0.0,0.05
158895,-0.04,-0.11,-0.06,-0.07,0.14
158966,-0.02,-0.03,-0.04,-0.1,0.1
159035,-0.07,-0.13,0.01,0.02,0.05
159071,-0.04,-0.23,0.16,-0.31,-0.06
159142,-0.06,-0.14,-0.03,-0.02,0.01
159213,-0.07,-0.17,-0.04,-0.09,-0.08
159259,-0.05,-0.14,-0.01,0.02,0.03
159339,-0.06,-0.13,-0.01,0.08,0.05
159366,-0.07,-0.07,0.01,-0.05,-0.06
159375,-0.06,-0.15,-0.05,-0.03,0.04
159384,-0.13,0.54,3.03,1.94,2.02
159393,-0.03,-0.18,-0.24,-0.09,0.31
159400,-0.05,-0.14,-0.03,0.05,0.03
159419,-0.08,-0.18,0.03,-0.07,-0.19
159428,-0.06,-0.19,-0.0,0.12,0.04
159437,0.02,0.12,-0.16,-0.29,-0.29
159446,-0.06,-0.22,0.08,0.19,-0.06
159455,-0.06,-0.16,-0.04,-0.02,0.02
159464,-0.07,-0.06,0.13,0.21,-0.02
159473,-0.06,-0.22,0.05,-0.0,-0.11
159482,-0.05,-0.15,-0.03,-0.02,0.05
159491,-0.07,-0.2,0.0,-0.06,-0.14
159507,-0.05,-0.1,-0.05,-0.09,0.06
159516,-0.11,-0.37,-0.07,-0.12,-0.19
159525,-0.06,-0.16,0.0,-0.0,0.01
159614,0.57,4.36,1.3,8.65,2.38
159650,-0.06,-0.23,0.09,0.65,-0.29
159687,-0.04,-0.06,0.01,0.15,0.01
159730,-0.19,-0.43,0.33,0.92,-1.32
159767,-0.08,-0.24,0.36,0.97,0.34
159785,-0.07,-0.18,-0.17,-0.05,0.02
159847,-0.08,-0.15,0.06,0.09,-0.06
159883,-0.04,-0.09,-0.1,-0.2,0.08
159945,-0.06,-0.18,-0.01,0.04,0.01
159963,-0.05,-0.14,-0.18,-0.08,0.07
160047,-0.05,-0.15,-0.05,-0.04,0.04
160092,-0.06,-0.17,-0.05,-0.02,0.04
160127,-0.06,-0.18,-0.08,0.09,0.02
160172,-0.05,-0.15,-0.11,0.02,-0.12
160225,-0.05,-0.14,0.0,0.03,0.1
160261,-0.01,0.1,-0.25,-0.07,0.11
160305,-0.05,-0.14,-0.01,-0.04,0.08
160323,-0.06,-0.12,-0.09,-0.09,-0.0
160387,-0.03,0.09,-0.29,-0.18,0.39
160430,-0.03,-0.07,-0.04,-0.12,0.33
160458,-0.06,-0.16,-0.04,-0.01,0.03
160476,-0.04,-0.14,-0.04,0.03,-0.01
160528,-0.06,-0.16,-0.04,-0.02,0.04
160564,-0.04,-0.19,-0.1,0.07,0.13
160617,-0.05,-0.25,-0.01,0.4,-0.0
160644,0.0,-0.01,-0.32,-0.63,0.2
160680,-0.06,-0.13,-0.16,0.02,0.16
160724,-0.07,-0.39,0.11,0.73,-0.16
160779,-0.05,-0.02,-0.18,0.28,-0.07
160831,-0.06,-0.18,-0.05,-0.05,-0.03
160877,-0.07,0.02,0.25,0.36,0.07
160911,-0.07,-0.3,-0.04,0.52,-0.02
160993,-0.06,-0.16,-0.03,0.0,0.03
161035,-0.16,-0.49,0.26,0.51,-0.52
161053,-0.14,0.03,0.35,0.94,0.15
161106,-0.05,-0.17,-0.06,-0.03,0.04
161133,-0.06,-0.16,-0.04,-0.01,0.03
161151,-0.06,-0.16,-0.03,-0.06,-0.03
161179,-0.03,-0.05,0.22,0.46,-0.14
161231,-0.06,-0.06,-0.13,-0.03,0.06
161259,-0.06,-0.15,-0.04,0.01,0.03
161286,-0.21,-1.38,0.31,4.3,0.27
161302,-0.11,-0.39,0.07,0.46,-0.34
161348,0.03,0.05,-0.01,-0.35,0.36
161384,-0.04,-0.09,-0.13,-0.16,0.03
161464,-0.06,-0.18,-0.02,-0.12,-0.1
161482,-0.05,-0.14,-0.05,-0.08,0.1
161525,-0.06,-0.17,-0.04,-0.01,0.02
161543,-0.06,-0.16,-0.02,0.02,0.01
161552,-0.06,-0.13,-0.09,-0.05,0.01
161561,-0.05,-0.16,-0.04,-0.04,0.06
161794,0.3,1.95,1.33,0.33,-1.7
161829,0.27,1.63,-0.54,-0.21,3.79
161856,-0.01,-0.02,0.11,0.15,0.15
161945,0.47,1.23,-2.36,-1.33,0.99
162014,-0.05,-0.15,-0.03,0.03,0.01
162069,-0.06,-0.17,-0.03,-0.0,0.02
162149,-0.06,-0.16,-0.04,-0.01,0.03
162194,-0.04,0.64,-0.02,0.99,0.15
162327,-0.06,-0.05,-0.14,0.08,-0.0
162381,-0.06,-0.16,-0.04,-0.02,0.03
162452,-0.05,-0.13,-0.05,-0.04,0.02
162498,-0.06,-0.16,-0.03,-0.0,0.01
162559,-0.06,-0.16,-0.03,-0.0,0.02
162595,-0.06,-0.15,-0.03,-0.01,0.03
162693,-0.06,-0.17,0.0,0.07,0.02
162791,-0.06,-0.16,-0.04,-0.01,0.03
162871,-0.06,-0.16,-0.04,-0.02,0.03
162924,-0.06,-0.22,-0.03,0.02,-0.07
163002,-0.06,-0.16,-0.0,0.05,-0.01
163057,-0.06,-0.15,-0.0,0.05,0.04
163137,-0.02,-0.05,0.01,-0.08,0.39
163208,-0.06,-0.17,-0.02,0.04,0.02
163253,-0.06,-0.16,-0.04,-0.01,0.03
163324,-0.06,-0.16,-0.04,-0.01,0.03
163379,-0.05,-0.16,0.05,-0.18,-0.01
163486,-0.06,-0.16,-0.02,0.0,0.03
163618,-0.06,-0.15,0.07,0.03,-0.2
163681,-0.06,-0.16,-0.04,-0.0,-0.04
163734,-0.07,-0.16,-0.02,-0.0,-0.02
163789,-0.06,-0.16,-0.06,0.02,0.02
163832,-0.05,-0.11,0.02,0.12,-0.0
163903,-0.06,-0.16,-0.04,-0.01,0.02
163967,-0.06,-0.16,-0.03,-0.01,0.03
164062,-0.06,-0.16,-0.03,-0.01,0.01
164133,-0.04,-0.08,-0.0,-0.22,-0.05
164197,-0.05,-0.16,-0.03,-0.06,0.03
164277,-0.06,-0.16,-0.04,-0.01,0.02
164339,-0.05,-0.11,-0.02,-0.05,0.15
164393,-0.05,-0.15,0.11,0.02,0.22
164543,-0.05,-0.12,-0.03,-0.05,0.07
164598,-0.06,-0.11,-0.03,-0.1,-0.06
164687,-0.07,-0.12,0.1,0.09,0.02
164749,-0.06,-0.12,-0.0,-0.09,0.01
164829,-0.06,-0.16,-0.04,-0.01,0.03
164892,-0.05,-0.15,-0.04,-0.02,0.05
164936,-0.05,-0.17,-0.13,-0.12,-0.15
164981,-0.02,0.02,-0.23,-0.48,0.16
165069,-0.06,-0.13,-0.08,-0.03,0.1
165130,-0.05,-0.16,-0.03,-0.0,0.04
165185,-0.06,-0.16,-0.02,-0.01,0.01
165274,-0.06,-0.12,0.04,0.13,-0.02
165336,-0.05,-0.18,-0.02,-0.06,-0.07
165416,-0.08,-0.24,-0.0,0.11,-0.14
165470,-0.07,-0.16,0.01,-0.01,0.03
165611,-0.06,-0.14,0.01,0.06,-0.01
165719,-0.06,-0.16,-0.04,-0.02,0.03
165817,-0.06,-0.19,-0.04,-0.15,0.05
165899,-0.05,-0.11,-0.05,-0.04,0.05
165979,-0.11,-0.29,-0.16,-0.22,-1.02
166057,-0.05,-0.09,-0.01,-0.1,0.07
166137,-0.06,-0.16,-0.03,0.0,0.02
166182,-0.04,-0.08,-0.1,-0.02,0.18
166235,-0.06,-0.16,-0.03,0.0,0.03
166315,-0.06,-0.16,-0.04,-0.01,0.03
166413,-0.06,-0.16,-0.03,0.01,-0.1
166529,-0.08,-0.19,-0.02,0.06,-0.03
166636,-0.06,-0.13,0.0,0.07,-0.02
166672,-0.06,-0.17,-0.02,0.04,0.01
166707,-0.06,-0.15,-0.02,-0.01,0.03
166770,-0.06,-0.16,-0.04,-0.02,0.02
166869,-0.06,-0.16,-0.04,-0.01,0.02
166985,-0.05,-0.15,-0.03,0.02,0.02
167035,-0.06,-0.18,-0.04,0.0,0.01
167071,-0.05,-0.27,0.07,0.16,-0.2
167179,-0.06,-0.18,-0.03,0.02,-0.08
167222,-0.06,-0.16,-0.04,-0.01,0.03
167231,-0.05,-0.15,-0.04,-0.02,0.07
167240,-0.06,-0.16,-0.04,-0.02,0.03
167259,-0.05,-0.16,-0.04,0.0,0.01
167268,-0.05,-0.18,-0.12,-0.06,-0.04
167277,-0.06,-0.16,-0.04,-0.01,0.03
167286,-0.05,-0.15,-0.03,0.0,0.01
167295,-0.05,-0.15,-0.04,-0.0,0.04
167302,-0.05,-0.11,-0.06,0.03,0.01
167311,-0.06,-0.16,-0.04,-0.01,0.02
167320,-0.06,-0.16,-0.01,-0.01,-0.03
167473,1.8,7.04,-2.82,-3.34,-4.16
167641,-0.04,-0.27,0.02,0.28,-0.14
167696,-0.1,-0.53,0.34,0.49,-0.93
167794,-0.02,-0.04,0.06,-0.12,0.23
167909,0.02,-0.66,0.56,0.54,0.13
167981,0.17,1.02,1.17,-1.55,0.02
168041,0.03,0.42,0.17,-0.42,0.57
168130,-0.08,-0.09,0.09,-0.03,-0.17
168229,-0.05,-0.14,-0.13,-0.02,0.16
168309,-0.07,-0.25,-0.0,0.04,-0.2
168372,-0.04,-0.01,0.37,0.33,-0.02
168452,-0.05,-0.04,-0.06,0.12,0.18
168559,-0.04,-0.05,-0.0,-0.01,0.18
168602,-0.06,-0.18,-0.15,-0.09,-0.19
168675,-0.07,-0.13,0.03,-0.16,-0.3
168755,-0.06,-0.16,-0.04,-0.02,0.04
168791,-0.08,-0.35,-0.09,-0.33,-0.54
168880,0.0,0.36,0.79,0.81,1.26
168960,-0.04,-0.22,-0.03,0.11,-0.09
169039,-0.06,-0.12,-0.0,-0.01,-0.0
169119,-0.05,-0.18,0.02,-0.06,0.02
169182,-0.07,-0.16,-0.01,-0.04,-0.06
169253,-0.05,-0.18,-0.05,-0.0,0.0
169306,-0.06,-0.13,-0.08,-0.06,0.08
169351,-0.07,-0.36,0.06,-0.03,-0.2
169404,-0.06,-0.17,-0.06,0.09,-0.03
169547,-0.05,-0.16,-0.04,-0.02,0.0
169583,-0.05,-0.14,-0.03,-0.04,0.05
169681,-0.06,-0.15,-0.04,-0.07,-0.02
169896,-0.19,-0.48,0.05,0.34,-0.35
169994,-0.06,-0.17,0.14,-0.08,-0.05
170097,-0.05,-0.14,-0.05,-0.07,0.05
170168,-0.06,-0.17,-0.03,-0.01,0.0
170220,-0.05,-0.18,-0.21,-0.16,-0.69
170346,-0.06,-0.16,-0.01,-0.05,-0.0
170444,-0.06,-0.16,-0.05,-0.03,0.03
170514,-0.07,-0.2,0.02,0.03,-0.2
170612,-0.06,-0.16,0.0,0.0,0.0
170685,-0.06,-0.16,-0.04,-0.02,0.03
170792,-0.05,-0.1,-0.03,0.01,0.05
170872,-0.05,-0.21,-0.12,0.03,0.15
170952,-0.04,-0.13,-0.15,-0.18,0.13
171021,-0.05,-0.1,-0.06,-0.06,0.14
171067,-0.06,-0.14,-0.01,-0.05,-0.04
171101,-0.04,0.54,0.3,-0.04,-0.13
171209,-0.06,-0.14,-0.04,-0.01,0.04
171272,-0.04,-0.03,-0.18,-0.11,0.31
171325,-0.05,-0.03,0.18,0.53,-0.16
171469,-0.05,-0.12,-0.01,-0.05,0.13
171539,-0.05,-0.12,-0.03,-0.15,-0.14
171628,-0.06,-0.06,-0.0,0.05,0.08
171806,-0.05,-0.12,-0.04,0.1,0.02
171879,-0.07,-0.17,0.07,-0.04,-0.23
171931,-0.06,-0.15,-0.03,0.02,0.02
171995,-0.06,-0.14,-0.03,0.04,0.03
172082,0.19,0.36,-1.67,-2.39,1.48
172153,-0.05,-0.15,-0.03,0.01,0.02
172279,-0.04,-0.12,-0.01,0.07,-0.01
172340,-0.05,-0.06,-0.16,-0.12,0.14
172377,-0.06,-0.15,-0.01,-0.0,-0.04
172457,-0.05,-0.13,0.07,-0.28,-0.1
172509,-0.04,-0.12,-0.1,-0.13,0.13
172581,-0.06,-0.16,-0.02,-0.04,-0.04
172698,-0.06,-0.15,-0.05,-0.04,0.04
172812,-0.05,-0.15,-0.03,0.03,0.01
172894,-0.06,-0.09,0.11,0.17,0.16
172947,-0.06,-0.2,0.01,-0.03,-0.01
172992,-0.06,-0.16,-0.02,-0.02,-0.01
173061,-0.05,-0.15,-0.08,-0.18,-0.16
173132,-0.06,-0.16,-0.04,-0.01,0.03
173230,-0.06,-0.21,0.1,0.25,-0.25
173374,-0.03,0.02,-0.24,-0.16,0.31
173533,-0.06,-0.13,0.09,0.11,-0.03
173597,-0.04,-0.13,-0.03,-0.03,0.02
173686,-0.06,-0.13,0.04,0.06,-0.02
173748,-0.03,-0.09,-0.2,-0.31,0.2
173793,-0.06,-0.17,0.03,0.11,-0.02
173855,-0.06,-0.15,-0.04,-0.0,0.02
173935,-0.06,-0.14,0.01,0.02,-0.05
174021,-0.01,-0.09,-0.01,0.23,-0.13
174085,-0.05,-0.15,0.05,0.15,-0.03
174156,0.02,0.01,0.03,0.0,0.04
174218,-0.07,-0.16,0.04,0.29,0.02
174254,-0.05,0.23,-0.13,-0.5,0.1
174290,-0.06,-0.16,-0.05,-0.02,0.02
174496,-0.05,-0.15,-0.05,-0.02,0.04
174502,-0.06,-0.15,-0.02,0.01,-0.01
174511,-0.06,-0.17,-0.04,0.01,-0.17
174520,-0.06,-0.15,-0.03,-0.01,0.02
174744,1.1,3.36,0.05,0.28,1.77
174780,-0.16,1.39,0.61,0.61,0.83
174824,-0.11,-0.17,0.17,0.32,-0.01
174860,-0.07,-0.73,-0.88,0.03,0.82
174922,0.0,0.1,-0.34,-0.67,0.28
175019,-0.04,0.0,0.17,0.03,-0.35
175055,-0.04,0.16,0.12,0.53,0.65
175126,-0.06,-0.15,-0.05,-0.03,0.04
175206,-0.05,-0.13,-0.04,-0.04,0.05
175224,-0.06,-0.16,-0.04,-0.01,-0.04
175260,-0.06,-0.16,-0.04,-0.01,0.02
175368,-0.07,-0.14,0.06,0.05,-0.11
175439,-0.04,-0.15,0.1,-0.04,0.23
175466,-0.05,-0.11,-0.0,-0.06,0.07
175509,-0.06,-0.16,-0.04,-0.02,0.03
175590,-0.06,-0.14,-0.09,-0.13,0.02
175670,-0.04,-0.11,0.09,-0.16,-0.06
175732,-0.06,-0.17,-0.02,0.03,0.05
175787,-0.06,-0.16,-0.04,-0.01,0.03
175885,-0.02,-0.2,-0.5,-0.27,-0.35
175938,-0.08,-0.2,-0.06,0.16,-0.17
175983,-0.05,-0.12,-0.06,-0.08,0.1
176150,-0.06,-0.13,-0.03,-0.0,0.02
176212,-0.07,-0.16,-0.02,0.01,-0.02
176301,-0.06,-0.12,0.02,0.0,0.07
176338,-0.06,-0.18,-0.05,-0.01,0.01
176445,-0.04,-0.09,-0.18,-0.26,0.16
176506,-0.04,-0.12,-0.0,-0.06,0.02
176551,-0.06,-0.16,-0.03,-0.01,0.04
176613,-0.0,0.1,-0.21,-0.51,0.14
176686,-0.05,-0.18,-0.05,0.04,0.08
176748,-0.05,-0.16,-0.08,-0.03,-0.11
176793,-0.06,-0.15,-0.09,0.11,0.04
176855,0.0,0.1,-0.23,-0.58,0.19
176891,-0.05,-0.13,-0.05,-0.04,0.08
176944,-0.04,-0.05,-0.0,-0.02,0.14
177003,-0.04,-0.13,-0.02,0.11,0.0
177101,-0.05,-0.13,-0.04,-0.1,-0.1
177236,-0.07,-0.15,0.04,0.1,-0.15
177263,-0.06,-0.16,-0.04,-0.02,0.03
177352,-0.01,-0.88,-1.12,-0.03,-0.57
177405,-0.06,-0.16,-0.03,-0.01,0.04
177469,-0.05,-0.09,-0.08,-0.05,0.1
177557,-0.05,-0.13,-0.07,0.03,-0.05
177600,-0.06,-0.17,-0.04,-0.02,0.01
177655,-0.06,-0.15,-0.05,-0.04,0.0
177726,-0.06,-0.18,-0.08,-0.01,0.13
177762,-0.06,-0.18,-0.03,0.0,0.0
177799,-0.04,0.03,-0.22,-0.26,0.31
177842,-0.11,-0.37,-0.17,-0.67,-0.62
177879,-0.06,-0.09,-0.06,-0.1,0.02
177986,-0.06,-0.18,-0.03,0.01,-0.31
178046,-0.06,-0.16,-0.02,0.01,0.02
178117,-0.06,-0.1,-0.04,0.02,-0.12
178180,-0.08,-0.21,-0.08,0.07,0.02
178279,-0.05,-0.15,0.0,-0.06,-0.13
178313,-0.05,-0.16,-0.03,-0.04,0.05
178377,-0.05,-0.13,-0.05,-0.1,-0.05
178475,-0.06,-0.16,-0.04,-0.01,0.03
178545,-0.06,-0.15,-0.03,-0.03,-0.03
178607,0.07,0.48,-0.47,-0.11,1.16
178689,-0.05,-0.13,0.04,0.14,-0.01
178750,-0.06,-0.16,-0.04,-0.02,0.03
178821,-0.05,0.04,0.12,0.02,-0.2
178885,-0.05,-0.15,-0.04,0.08,-0.01
178894,-0.05,-0.15,-0.03,0.01,0.03
178901,-0.05,-0.06,-0.03,-0.08,0.19
178910,-0.06,-0.13,-0.05,-0.05,0.01
178929,-0.05,-0.16,0.02,0.15,0.04
178938,-0.06,-0.19,-0.07,0.06,0.07
178947,-0.05,-0.13,-0.04,-0.05,0.07
178956,-0.05,-0.11,0.08,-0.06,-0.01
178965,-0.06,-0.15,-0.05,-0.03,0.03
179132,54.21,-14.69,-1.66,0.21,0.61
179221,1.3,2.38,-1.26,-2.33,3.6
179249,0.51,2.74,1.41,-0.41,2.58
179285,0.2,0.16,0.16,1.77,0.34
179310,0.55,2.78,-0.91,1.66,4.65
179347,-0.21,1.26,1.13,1.43,-1.1
179383,0.27,1.06,0.53,0.6,0.54
179409,0.26,1.03,1.42,-1.04,-0.95
179463,0.41,-1.41,-1.95,2.3,-1.2
179481,1.1,1.45,30.93,-7.45,37.13
179515,0.99,2.83,13.13,-0.17,14.33
179533,0.99,2.54,-3.01,-3.8,3.1
179551,2.27,1.41,2.93,-0.45,-7.42
179588,-0.1,-0.09,0.29,0.83,0.05
179604,-0.06,-0.17,-0.03,0.0,0.01
179613,-0.05,-0.14,-0.02,-0.04,-0.02
179622,-0.05,-0.15,0.02,-0.09,-0.03
179631,-0.06,-0.16,-0.03,-0.01,-0.01
179640,-0.03,-0.1,-0.12,-0.42,0.14
179659,-0.06,-0.15,0.09,0.13,-0.08
179677,-0.06,-0.19,-0.11,-0.06,-0.02
179686,-0.04,-0.19,0.22,0.12,-0.03
179695,-0.06,-0.17,-0.03,-0.02,-0.0
179702,-0.06,-0.12,0.01,0.0,-0.0
179711,-0.06,-0.15,-0.03,-0.03,0.01
179720,-0.05,-0.17,-0.05,0.01,0.02
179739,-0.05,-0.06,-0.14,-0.08,0.15
179748,-0.05,-0.1,-0.04,-0.0,0.04
179757,-0.07,-0.16,-0.01,0.05,0.07
179766,-0.06,-0.15,-0.03,-0.01,0.01
179775,-0.04,0.08,-0.26,-0.21,0.29
179784,-0.05,-0.13,-0.01,-0.12,0.02
179793,-0.06,-0.17,-0.03,-0.01,0.02
179800,-0.05,-0.13,-0.04,-0.12,0.06
179819,-0.1,-0.26,-0.15,0.06,-0.18
179828,-0.06,-0.1,0.03,0.06,-0.01
179837,-0.06,-0.15,-0.02,-0.05,-0.04
179846,-0.09,-0.18,0.24,0.35,-0.91
179855,-0.06,-0.16,-0.03,-0.01,0.02
179864,-0.05,-0.15,0.06,0.06,-0.22
179873,-0.06,-0.14,-0.03,0.05,-0.08
179882,-0.06,-0.15,0.0,0.01,0.06
179891,-0.05,-0.12,-0.08,-0.04,0.07
179908,-0.04,-0.1,-0.2,-0.25,0.16
179917,-0.05,-0.26,0.01,0.02,-0.21
179926,-0.06,-0.16,-0.03,-0.01,0.02
179935,-0.08,-0.15,0.08,0.01,-0.17
179944,-0.05,-0.15,-0.04,-0.01,0.02
179953,-0.07,-0.17,0.1,0.06,-0.11
179962,-0.05,-0.14,-0.04,-0.03,0.05
179971,-0.06,-0.16,-0.04,-0.01,0.03
